Neurodiversity,Posted By,Employer,Post Type,Time Posted,Content,Likes,Comments,Shares,Timestamp Collected,Post URL,Post ID
Anxiety,a Software Engineer,,Software Engineering,6 months,"How do you prepare for interviews? Interviewing is definitely not my strongest side and I usually cannot present myself in the best possible way. For example, during interview I forgot which are primitive and reference types due to the fact that I never actually think about it on my regular work. It’s not like I don’t know them, but I just forget, that and the anxiety. How do you answer such questions without looking like a total newbie?

FYI I’ve been in the industry for almost 5 years.",4.0,0.0,,2024-09-17 16:32:56,https://www.fishbowlapp.com/post/how-do-you-prepare-for-interviews-interviewing-is-definitely-not-my-strongest-side-and-i-usually-cannot-present-myself,1155
Anxiety,,,Depression/Anxiety Talk,8 months,"My employer has me to the point of numbing depression and anxiety. I have less than 2 months to find a job due to them switching us to 12 hour shifts. On top of a year of constant drama and crazy stuff they let fly (people threatening to hurt others people, drug and alcohol use at work being allowed, you name it it goes on). I have been looking for a new job for months and can't find one. I'm afraid this place is going to push me over the edge.",4.0,1.0,,2024-09-17 16:33:18,https://www.fishbowlapp.com/post/my-employer-has-me-to-the-point-of-numbing-depression-and-anxiety-i-have-less-than-2-months-to-find-a-job-due-to-them-switching-us-to,1156
Anxiety,an Intern 1,,Depression/Anxiety Talk,3 months,Lately it seems the stress and anxiety is like an invisible shadow that doesn’t go away even when I try to relax. I don’t think it’s any external stressors right now not sure why I still feel like this. Anyone else feeling like this?,1.0,2.0,,2024-09-17 16:33:52,https://www.fishbowlapp.com/post/lately-it-seems-the-stress-and-anxiety-is-like-an-invisible-shadow-that-doesnt-go-away-even-when-i-try-to-relax-i-dont-think,1157
Anxiety,a Data Scientist,,Who loves dogs?,8 months,"Anyone here ever work with a CSAT for separation anxiety? How did it go? I am 5 months into training my 2yr old dog, and have progressed from 2 minutes to 45 minutes consistently, but it’s hard to keep going when progress is so slow",2.0,1.0,,2024-09-17 16:34:15,https://www.fishbowlapp.com/post/anyone-here-ever-work-with-a-csat-for-separation-anxiety-how-did-it-go-i-am-5-months-into-training-my-2yr-old-dog-and-have-progressed,1158
Anxiety,an Accountant II,,Depression/Anxiety Talk,10 months,"I’m feeling like my manager is making me redundant on her team as I’m now the only one she manages remotely on her team and it is triggering my depression/anxiety.

Any advice as what I can do?

Already searching for other roles elsewhere.",1.0,1.0,,2024-09-17 16:34:38,https://www.fishbowlapp.com/post/im-feeling-like-my-manager-is-making-me-redundant-on-her-team-as-im-now-the-only-one-she-manages-remotely-on-her-team-and-it,1159
Anxiety,a Regiestered Nurse,,Professionals in Australia,9 months,I work in a setting that is extremely understaffed (although what place isn't) but the amount of stress I'm under...it's a lot. Most of the staff that's left is also getting burnt out and tired. How do the rest of you deal with stress and anxiety at work? Would be good to get different types of work/perspectives,7.0,1.0,,2024-09-17 16:35:03,https://www.fishbowlapp.com/post/i-work-in-a-setting-that-is-extremely-understaffed-although-what-place-isnt-but-the-amount-of-stress-im-under-its-a-lot-most-mmjn-5,1160
Anxiety,a Senior Engineer,,Engineering,5 months,"Anyone find a way to minimize work-anxiety dreams? They keep me up, and then I'm tired and not performing well, and then the cycle gets even worse... ugh",1.0,1.0,,2024-09-17 16:35:25,https://www.fishbowlapp.com/post/anyone-find-a-way-to-minimize-work-anxiety-dreams-they-keep-me-up-and-then-im-tired-and-not-performing-well-and-then-the,1161
Anxiety,a Consultant,,The Worklife Bowl,a year,"Anyone have any advice for dealing with intense relationship anxiety? For example worrying about the past, if your SO is truly the one, etc. Feel like stress at work makes it way worse too.",1.0,4.0,,2024-09-17 16:35:48,https://www.fishbowlapp.com/post/anyone-have-any-advice-for-dealing-with-intense-relationship-anxiety-for-example-worrying-about-the-past-if-your-so-is,1162
Anxiety,a SR. TPM,,Depression/Anxiety Talk,19d,"Do you ever feel massive anxiety after an interview? Lately, I feel like I have to force myself to smile, not sound scripted, and try to answer what they wanted to hear - business as usual, but this all feels wrong and unnatural. I used to crush interviews but now I feel awkward and like I am trying to fit a square peg in a round hole. It is really adding stress on top of my stress :)",3.0,2.0,,2024-09-17 16:36:16,https://www.fishbowlapp.com/post/do-you-ever-feel-massive-anxiety-after-an-interview-lately-i-feel-like-i-have-to-force-myself-to-smile-not-sound-scripted-and,1163
Anxiety,a Customer Service Agent,,Depression/Anxiety Talk,a year,"I was offered a management position but struggling with anxiety and imposter syndrome just thinking about the interview. I no longer remember what programs we used before, I still have all my textbooks from school and when it comes to training, I learn fast and adapt to any environment I am thrown in. At least that was before. Now I do not know how I will be since it’s been 7 years since I last worked due to my health. Has anyone dealt with this before and how did you cope?",1.0,2.0,,2024-09-17 16:36:38,https://www.fishbowlapp.com/post/i-was-offered-a-management-position-but-struggling-with-anxiety-and-imposter-syndrome-just-thinking-about-the-interview-i-no,1164
Anxiety,a Senior Recruiter,,Leadership,5 months,"Dear Companies,

Let's humanize the hiring process. Rejection is far better, and much more humane, than silence. Candidates spend hours crafting the perfect resume, rehearsing and preparing for the interview, and then waiting with anxiety and hope that they may get the job.

A simple act of receiving a rejection email can save your candidates' feelings of agony and uncertainty. It's time to set the highest standard possible for how you engage with your candidates and ground it in respect",5.0,1.0,,2024-09-17 16:37:02,https://www.fishbowlapp.com/post/dear-companies-lets-humanize-the-hiring-process-rejection-is-far-better-and-much-more-humane-than-silence-candidates,1165
Anxiety,an IT Apprentice,,Finance,a month,"Since joining as an apprentice I have become well-respected in my dept and the bank. However, after being reassigned to a new manager, I've faced extreme stress and anxiety due to manipulation, gaslighting, and unethical demands. My colleagues have supported me, but I'm unsure how to proceed. I've been denied growth opportunities and worry about leaving after just a year, especially since my manager is close friends with our executive. Should I stay and make this work, or is it time to leave?",4.0,1.0,,2024-09-17 16:37:26,https://www.fishbowlapp.com/post/since-joining-as-an-apprentice-i-have-become-well-respected-in-my-dept-and-the-bank-however-after-being-reassigned-to-a,1166
Anxiety,a Human Resources Director 1,,Depression/Anxiety Talk,a year,"I am having such a hard time with my ADHD and anxiety.
I'm not even 40 and leaving the work force and becoming social security dependent makes me so terrified. I don't want to do and I can't afford to. know. All my knowledge goes out the window when I get put in in an environment where it's impossible to focus. Has anyone been able to be successful or is it just me? I feel lost and hopeless",2.0,3.0,,2024-09-17 16:37:49,https://www.fishbowlapp.com/post/i-am-having-such-a-hard-time-with-my-adhd-and-anxiety-im-not-even-40-and-leaving-the-work-force-and-becoming-social-security,1167
Anxiety,a Recruiter,,Depression/Anxiety Talk,a year,Anyone on Intermittent FMLA for depression and anxiety? Tell me the details of how it’s working for you.,5.0,0.0,,2024-09-17 16:38:17,https://www.fishbowlapp.com/post/anyone-on-intermittent-fmla-for-depression-and-anxiety-tell-me-the-details-of-how-its-working-for-you,1168
Anxiety,an Auditor,,We're Pregnant!,3 months,"My ob gyn said that she thinks that I will go into labor within the next week. I know she can’t be completely sure. Sometimes people feel off before labor. For the last two days I have felt really sedated. It’s completely not normal for me. I have no stress or anxiety. I just don’t care. I feel groggy and really down but not depressed or sad, just almost a sedated relaxed feeling. Anyone experience anything this prelabor before?",1.0,2.0,,2024-09-17 16:38:40,https://www.fishbowlapp.com/post/my-ob-gyn-said-that-she-thinks-that-i-will-go-into-labor-within-the-next-week-i-know-she-cant-be-completely-sure-sometimes-people,1169
Anxiety,,,Depression/Anxiety Talk,8 months,"Didn’t realize how badly my family business was exploiting me, and am in a really bad place now, both financially and emotionally. I have ADHD, anxiety, and depression, and I feel like it’s all crashing down on me. Literally out of money, and too terrified to ask for help, because I usually just get blamed for not being able to fix it myself. Any encouragement to keep going would be appreciated, it’s been a really bad week.",1.0,2.0,,2024-09-17 16:39:02,https://www.fishbowlapp.com/post/didnt-realize-how-badly-my-family-business-was-exploiting-me-and-am-in-a-really-bad-place-now-both-financially-and-emotionally-i,1170
Anxiety,,,Healthcare,a year,"Somewhere between then and now, pre-shift anxiety became pre-shift self-care, and nursing became fun again💗",5.0,0.0,,2024-09-17 16:39:36,https://www.fishbowlapp.com/post/somewhere-between-then-and-now-pre-shift-anxiety-became-pre-shift-self-care-and-nursing-became-fun-again,1171
Anxiety,a Billing Specialist,,Depression/Anxiety Talk,2 months,"I font know what to do. I have generalised anxiety disorder as well
As depression from Diabetes. I go back to work tomorrow after holidays. I have never had this reaction but i get dreadful anxiety and depression judt thinking of going back to what i call thehell hole",1.0,0.0,2.0,2024-09-17 16:40:10,https://www.fishbowlapp.com/post/i-font-know-what-to-do-i-have-generalised-anxiety-disorder-as-wellas-depression-from-diabetes-i-go-back-to-work-tomorrow-after,1172
Anxiety,an Account Manager,,Depression/Anxiety Talk,3 months,"As I read so many posts of Depression and Anxiety, I really like to share you ,few year back I was facing the same hard core Depression ans Anxiety in my life, where I didn't know, how I will Overcome from it, but then I get the details about the Vipassna mediation center, it's 10 days practice course, which is totally free, but most challenging part is you have to stay there for ten days, with cutoff all the connection with outside,you will live only with you, this technique is most ancient",,1.0,1.0,2024-09-17 16:40:23,https://www.fishbowlapp.com/post/as-i-read-so-many-posts-of-depression-and-anxiety-i-really-like-to-share-you-few-year-back-i-was-facing-the-same-hard-core-depression,1173
Anxiety,an ACD Copywriter 1,,Depression/Anxiety Talk,5 months,"Ive dealt with anxiety and major depression and bipolar issues for the last ten years. I just turned 30 and it's kept me from keeping a full time job, so Ive hoped jobs a lot the last 6 years. I've only been in Columbus for 5 years the only family or person I know is my grandmother. I haven't worked in maybe a Year now but I'm finally ready too, I've had a lot of help to do it. But now I can't find a job and making all the work I have done useless. I just want to work please any help or advice.",3.0,1.0,,2024-09-17 16:40:46,https://www.fishbowlapp.com/post/ive-dealt-with-anxiety-and-major-depression-and-bipolar-issues-for-the-last-ten-years-i-just-turned-30-and-its-kept-me-from,1174
Anxiety,an Investment Banking Associate 1,,Finance,8 months,"CFA LEVEL 1 with just the CFA institute resources? Currently working in retail banking and investing, bachelors in Economics - i do have a finance background but all these online courses etc are giving me anxiety.
Writing exam in aug 2024 - any tips for scheduling? I cannot allocate a lot of time on weekdays, but can do 3-4/week and longer hours on weekends. Please help 🆘",1.0,1.0,,2024-09-17 16:41:08,https://www.fishbowlapp.com/post/cfa-level-1-with-just-the-cfa-institute-resources-currently-working-in-retail-banking-and-investing-bachelors-in-economics-i-do,1175
Anxiety,a Licensed Mental Health Therapist,,Healthcare,9 months,"Mental Health Therapist specializing in PTSD, BiPolar, Anxiety, Depression, and more to assist in the healing and minimizing of different aspects of mental health to maximize the growth for positive and productive outcomes.",6.0,0.0,,2024-09-17 16:41:31,https://www.fishbowlapp.com/post/mental-health-therapist-specializing-in-ptsd-bipolar-anxiety-depression-and-more-to-assist-in-the-healing-and-minimizing-of-different,1176
Anxiety,,,Chicago Consulting,9 months,"Who’s loves their therapist & highly recos? This is for my daughter: 23, prof employed, suffers from anxiety (on anti anxiety med, but seeking CBT to support). TYIA",1.0,1.0,,2024-09-17 16:41:54,https://www.fishbowlapp.com/post/whos-loves-their-therapist-highly-recos-this-is-for-my-daughter-23-prof-employed-suffers-from-anxiety-on-anti-anxiety-med,1177
Anxiety,an Investigative Underwriting Analyst and Compliance,,Job Referrals!,a month,Hundreds of applications. Over qualified or not yet director level. Companies with multiple interviews and month long processes just to be told the day you're expecting the offer that there were organizational changes that prevent them from hiring. None of these companies have any respect for your time or emotional investment that comes with the stress and anxiety of being laid off and desperate for work. It's so defeating.,11.0,0.0,,2024-09-17 16:42:28,https://www.fishbowlapp.com/post/hundreds-of-applications-over-qualified-or-not-yet-director-level-companies-with-multiple-interviews-and-month-long,1178
Anxiety,a Manager Advisory Services,,ADHD Professionals,a month,"How do you guys handle micromanaging bosses? My team had a shared mailbox. I check it ~3x day. We have a 3 day SLA for eesponding to items in the mailbox. My boss checks the box like they're obsessed with it and then starts IMing and emailing me and colleagues at random points during the day and after business hours. It's distracting and dysregulating when I'm heads down and creates anxiety that i need to be working after hours. Not a new job, but working with this leader is new to me. Thoughts?",1.0,1.0,,2024-09-17 16:42:53,https://www.fishbowlapp.com/post/how-do-you-guys-handle-micromanaging-bosses-my-team-had-a-shared-mailbox-i-check-it-3x-day-we-have-a-3-day-sla-for-eesponding,1179
Anxiety,,,Career Advice for Students,5 months,"Hi,

I recently graduated nursing school in October 2023 and began working as an RN at an RWJ facility. I’m working night shift since that’s all that was available. Since working nights my anxiety is through the roof, I can’t sleep after working a full 13 hour night, and physically feel ill. I’ve talked to my managers and they refuse to switch my shift or allow me to transfer to a different unit since I haven’t been there a full year. If I quit I will be put on the do not rehire list..",4.0,1.0,,2024-09-17 16:43:16,https://www.fishbowlapp.com/post/hi-i-recently-graduated-nursing-school-in-october-2023-and-began-working-as-an-rn-at-an-rwj-facility-im-working-night-shift,1180
Anxiety,an Account Executive,,Sales,10 months,"Need some help here.

- (1) Should I get out of a heavy outbound hunting role in sales and transition into AM/ media planning specialist role? I really do not like chasing a quarterly quota and sending out hundreds of emails. Anxiety and panic attack are constantly my friends for last 2 years. And no I do not get along with either manager or skip-level manager.

- (2) If I jump, it will be from a 1,000 team to 15 people team. Small but mighty start up. Do you think it is worth the trade off?",2.0,2.0,,2024-09-17 16:43:50,https://www.fishbowlapp.com/post/need-some-help-here-1-should-i-get-out-of-a-heavy-outbound-hunting-role-in-sales-and-transition-into-am-media-planning-specialist,1181
Anxiety,a Senior Consultant 1,,Depression/Anxiety Talk,a year,"Interesting I found this. I am struggling. I went through months of high anxiety. As it started to calm, I am experiencing a depression I haven't experienced in years.

I am grateful to work from home. We recently changed churches and it was so difficult. We were involved, had friends, and knew a lot of people. Due to a theological difference we couldn't get past, we made the painful decision to change. New church, very big, and attending with family which I thought would be great. Not now..",3.0,1.0,,2024-09-17 16:44:13,https://www.fishbowlapp.com/post/interesting-i-found-this-i-am-struggling-i-went-through-months-of-high-anxiety-as-it-started-to-calm-i-am-experiencing-a-depression,1182
Anxiety,an Options Trading,,Option Traders & Investing,6 months,The waiting game after entering a trade is torture. How do you manage the anxiety of not knowing what's going to happen?,1.0,1.0,,2024-09-17 16:44:37,https://www.fishbowlapp.com/post/the-waiting-game-after-entering-a-trade-is-torture-how-do-you-manage-the-anxiety-of-not-knowing-whats-going-to-happen,1183
Anxiety,a Senior Paralegal 1,,Career Advice for Students,a month,"Hi everyone, i’m soon approaching my last semester in college but i’m in the need for an intership in the fashion field. I’ve had issues with not being able to find one in the past and i’m worried I won’t be able to find one to be able to graduate in the fall due to my limited experience in combination with having work anxiety. Any advice?
Thank you!",,2.0,1.0,2024-09-17 16:45:00,https://www.fishbowlapp.com/post/hi-everyone-im-soon-approaching-my-last-semester-in-college-but-im-in-the-need-for-an-intership-in-the-fashion-field-ive,1184
Anxiety,a Data Scientist,,Job Referrals!,9 months,"Hi, I have got 4 years of data science experience, I have worked on a variety of projects for different industries. Can anyone please be kind to refer me to data science jobs? My anxiety is eating me up.",3.0,2.0,,2024-09-17 16:45:25,https://www.fishbowlapp.com/post/hi-i-have-got-4-years-of-data-science-experience-i-have-worked-on-a-variety-of-projects-for-different-industries-can-anyone-please,1185
Anxiety,an Associate,,MBA Life,6 months,Any tips on dealing with presentation jitters? My anxiety is so bad and I really need to nail this one.,2.0,1.0,,2024-09-17 16:45:48,https://www.fishbowlapp.com/post/any-tips-on-dealing-with-presentation-jitters-my-anxiety-is-so-bad-and-i-really-need-to-nail-this-one,1186
Anxiety,a Tax Associate,,Depression/Anxiety Talk,6 months,I’ve been struggling to find a job. I had my baby 5moths ago and all position where I live don’t even pay enough to pay rent. Anxiety and depression have been dragging me through the mud. Jobs online are just the same. I feel lost but I really want to get better for my kid. She deserves everything. I’m hopeful I’ll find something soon.,7.0,1.0,,2024-09-17 16:46:11,https://www.fishbowlapp.com/post/ive-been-struggling-to-find-a-job-i-had-my-baby-5moths-ago-and-all-position-where-i-live-dont-even-pay-enough-to-pay-rent-anxiety-and,1187
Anxiety,a Product Designer,,Designers,8 months,"Does anyone else work remote at home, wondering if you’ll be laid off for something out of your control? Did anything fix that anxiety for you?",2.0,2.0,,2024-09-17 16:46:34,https://www.fishbowlapp.com/post/does-anyone-else-work-remote-at-home-wondering-if-youll-be-laid-off-for-something-out-of-your-control-did-anything-fix-that,1188
Anxiety,a Remote Medical Coder,,WFH/Remote Workers,3 months,"I am literally stressed! I have my bachelors degree in humanities, I was recentlh strung along by a receuiter for remote work only to be ghosted.
I would love to work remote. I stuffer from anxiety (I regularly see a therapist) due to a work related injury.
Anyone suggestions…direction ANYTHING…would be appreciated. I hate seeing my husband work 60hrs trying to support our family alone.

TIA",1.0,1.0,,2024-09-17 16:46:56,https://www.fishbowlapp.com/post/i-am-literally-stressed-i-have-my-bachelors-degree-in-humanities-i-was-recentlh-strung-along-by-a-receuiter-for-remote-work,1189
Anxiety,a Lead Analyst,,Depression/Anxiety Talk,4 months,"I suffer from ADHD/anxiety/depression. Started a new job 2 years ago, 2 weeks before starting my dad died. After a few months, I needed an ADA accommodation: 2 office days not 3. After 6 months, they made me redo my accommodations. Now, they require 3 days and little flexiblity compared to others. Only accommodations they offered was to move me away from my team or sit in a conference room by myself. I have never taken leave and I'm afraid. I just want out. I know not everywhere is like this.",1.0,1.0,,2024-09-17 16:47:19,https://www.fishbowlapp.com/post/i-suffer-from-adhdanxietydepression-started-a-new-job-2-years-ago-2-weeks-before-starting-my-dad-died-after-a-few-months-i,1190
Anxiety,a Total Loss Adjuster,,Claims Adjusters,5 months,"I’m a TL adj currently looking to get out of claims. I’m not sure which direction I should be looking with my 4 years of experience & healthcare admin experience. In this role I’ve developed symptoms of anxiety, depression, crying literally everyday and my migraines have resurfaced. I am surely on the verge of being fired and I truly hate claims :( I would love a role where it is still WFH and less phone calls. I am open to ANY suggestions. It takes a special person to work & love claims.",8.0,0.0,1.0,2024-09-17 16:47:42,https://www.fishbowlapp.com/post/im-a-tl-adj-currently-looking-to-get-out-of-claims-im-not-sure-which-direction-i-should-be-looking-with-my-4-years-of-experience,1191
Anxiety,a Copywriter 1,,"Advice, please!",a year,"Anyone else dealt with intense anxiety before moving to a new city for an internship? I'm due to move to NYC in January after living in the relatively affordable Midwest for all my life. I've spent time in large cities, but this isn't your normal everyday big city. This is... ADVANCED BIG CITY.

Plus I graduate in May and then don't know where I'll end up afterwards. Just a lot of variables and it's overwhelming.",2.0,1.0,,2024-09-17 16:47:54,https://www.fishbowlapp.com/post/anyone-else-dealt-with-intense-anxiety-before-moving-to-a-new-city-for-an-internship-im-due-to-move-to-nyc-in-january-after,1192
Anxiety,a Marketing Manager,,Marketing,6 months,"Starting my Zoloft and beta blocker journey today to help with anxiety/worrying. This has been quite debilitating at times when I interview or present, even tho I had managed to cope with it over the years. I had to informally present in front of a class today and honestly it was more manageable than pre meds so I’m hoping this progress continues.",1.0,1.0,,2024-09-17 16:48:17,https://www.fishbowlapp.com/post/starting-my-zoloft-and-beta-blocker-journey-today-to-help-with-anxietyworrying-this-has-been-quite-debilitating-at-times-when,1193
Anxiety,an Office Assistant,,Depression/Anxiety Talk,2 months,"Ok all.. I have been diagnosed with depression and anxiety back in August of 2022. I have been in between jobs from 2019 to now. I just applied for disability back in March of this year, and I moved in the process so I'm not able to get the doctors and medication that I need to prove that I have this to disability. The office is saying 7 months, but how long have you waited to get disability for this in my situation?",1.0,1.0,,2024-09-17 16:48:40,https://www.fishbowlapp.com/post/ok-all-i-have-been-diagnosed-with-depression-and-anxiety-back-in-august-of-2022-i-have-been-in-between-jobs-from-2019-to-now,1194
Anxiety,a Director of Marketing,,Minorities in Marketing,8 months,"When looking for a job, how much time do you spend researching the organization on LinkedIn? I make it a point to see who is employed there, and I pay special attention to how diversity is represented by those within the company on LinkedIn. If I see a lot of POC that’s a bit less anxiety I’ll have around applying and interviewing.

What about you?",2.0,2.0,,2024-09-17 16:49:02,https://www.fishbowlapp.com/post/when-looking-for-a-job-how-much-time-do-you-spend-researching-the-organization-on-linkedin-i-make-it-a-point-to-see-who-is-employed,1195
Anxiety,a Consultant,,Consulting,a month,"When you know your stream is shit, has been sold without knowing what it is. And you know for a fact it’s gonna fail. How do u survive the anxiety associated with that?",1.0,0.0,,2024-09-17 16:49:27,https://www.fishbowlapp.com/post/when-you-know-your-stream-is-shit-has-been-sold-without-knowing-what-it-is-and-you-know-for-a-fact-its-gonna-fail-how-do-u-survive,1196
Anxiety,,,Depression/Anxiety Talk,6 months,I’m a new counselor that has just put my 2 weeks notice in because my anxiety is so high doing group counseling. I’m not sure if I can even finish my 2 weeks. The fear/shame/anxiety carries over to my personal life.,3.0,0.0,,2024-09-17 16:49:50,https://www.fishbowlapp.com/post/im-a-new-counselor-that-has-just-put-my-2-weeks-notice-in-because-my-anxiety-is-so-high-doing-group-counseling-im-not-sure-if,1197
Anxiety,a Litigation Paralegal,,Job Referrals!,10 months,"Hello,

Looking for an entry level remote Software Engineering or Biotech opportunity for my brother who recently completed CodeSmith and has a Bachelor's in Biology. He has been applying and got interviews. However, he has severe test anxiety that has plagued him over the years. The interviews require assessments, which he would probably do well if not for the test anxiety. I don't know much about these fields and the hiring process. He is eager to start work. Any advise is appreciated. Thanks",2.0,0.0,,2024-09-17 16:50:25,https://www.fishbowlapp.com/post/hello-looking-for-an-entry-level-remote-software-engineering-or-biotech-opportunity-for-my-brother-who-recently-completed-codesmith,1198
Anxiety,an Operations Supervisor,,Depression/Anxiety Talk,7 months,"I recently got promoted to a supervisor position. It has been a little weird transitioning from managing projects to managing people. Fortunately my team is very supportive. However I’m used to having projects lined up and knowing what I’m going to work on all week. Now, it feels like I have nothing to do because everything is unplanned and the unknown is really triggering my anxiety. Has anyone else struggled with that kind of transition?",5.0,1.0,,2024-09-17 16:50:48,https://www.fishbowlapp.com/post/i-recently-got-promoted-to-a-supervisor-position-it-has-been-a-little-weird-transitioning-from-managing-projects-to-managing-people,1199
Anxiety,a Customer Support,,Depression/Anxiety Talk,3 months,"I like this article, it has some good information about coping with the stress of losing a job (which I did recently). Have you gone through losing a job recently and if so, how are you dealing with the anxiety? https://www.calm.com/blog/job-loss-anxiety",1.0,0.0,,2024-09-17 16:51:11,https://www.fishbowlapp.com/post/i-like-this-article-it-has-some-good-information-about-coping-with-the-stress-of-losing-a-job-which-i-did-recently-have-you,1200
Anxiety,a Product Financial Analyst,,The Worklife Bowl,5 months,"feeling highly unmotivated very early into my career. I have many roads I could follow but I can’t bring myself to do the work and network, especially because I have social anxiety. Any tips on how to conquer a lack of motivation and social anxiety? (can be separate tips)",,0.0,,2024-09-17 16:51:34,https://www.fishbowlapp.com/post/feeling-highly-unmotivated-very-early-into-my-career-i-have-many-roads-i-could-follow-but-i-cant-bring-myself-to-do-the-work,1201
Anxiety,a Consultant 1,,Depression/Anxiety Talk,9 months,"Tuesday I have an interview the second one, excited and nervous. I need to change my life. Does anyone have major body aches and pains? I take Kratom, it's a miracle med from Thailand. It acts on your emotions, sleep, pain, and anxiety! Unfortunately, it can be addictive, if heavy user.",1.0,3.0,,2024-09-17 16:52:08,https://www.fishbowlapp.com/post/tuesday-i-have-an-interview-the-second-one-excited-and-nervous-i-need-to-change-my-life-does-anyone-have-major-body-aches-and,1202
Anxiety,"a Manager, Systems Engineering",,Depression/Anxiety Talk,6 months,"I've unfortunately been laid off twice in the past year, and I'm for damn sure it's not performance related. I've been battling with depression, anxiety, lack of focus and borderline ADHD, whilst trying to attend to my family and toddler daughter. It's as if I've no control over my thoughts, which are all over the place and none is positive, I've applied for quite a few jobs and still no solid lead, it's almost as if an ATS is ruling me out.
I feel hopeless...",5.0,0.0,,2024-09-17 16:52:31,https://www.fishbowlapp.com/post/ive-unfortunately-been-laid-off-twice-in-the-past-year-and-im-for-damn-sure-its-not-performance-related-ive-been-battling,1203
Anxiety,an Optician,,Staying Healthy,10 months,"Worked in a different high stress field, NOT optical prior. One of my previous colleagues mentioned the possibility of carrying anxiety in an almost PTSD way. I thought she was kidding/exaggerating, but definitely not. It is taking me a while to learn that my environment is now not toxic. Mental health has a huge impact. I'm partially looking for tips to heal, but also posting to let people know it can get better. Take care of yourselves. Jobs come and go but you are important!",1.0,0.0,,2024-09-17 16:52:55,https://www.fishbowlapp.com/post/worked-in-a-different-high-stress-field-not-optical-prior-one-of-my-previous-colleagues-mentioned-the-possibility-of-carrying,1204
Anxiety,a Creative Director 1,,Mental Health in Advertising,4 months,"What’s the best way to convince my company to let me be remote? I am struggling and this is not sustainable. I am diagnosed with severe anxiety and have always had social anxiety. Commuting into nyc feels unsafe and beyond that unnecessary (I don’t work with people in-office, it’s all computer based)",1.0,1.0,,2024-09-17 16:53:18,https://www.fishbowlapp.com/post/whats-the-best-way-to-convince-my-company-to-let-me-be-remote-i-am-struggling-and-this-is-not-sustainable-i-am-diagnosed-with,1205
Anxiety,an Assistant General Manager,,Career Pivot,18d,"I’m currently looking to get a new job. I’ve been an AGM at a commercial gym for a year, and with the company for two years. It’s all I’ve known professionally, this is my second job ever. I’m struggling to pursue opportunities due to feelings of anxiety and not knowing exactly what I want to do. How do I decide which route to go when there’s so many options? I’ve no education past high school and 4 total years of work experience, the other two being food service industry.",3.0,9.0,,2024-09-17 16:53:41,https://www.fishbowlapp.com/post/im-currently-looking-to-get-a-new-job-ive-been-an-agm-at-a-commercial-gym-for-a-year-and-with-the-company-for-two-years-its-all,1206
Anxiety,a Global Marketing Director,,Interview Tips,3 months,"Interviewing for a GLB MKTG role with Merck in NJ. Had HR screening, 1:1 with Hiring Mgr and 2 panel interviews. Last wk, I got an email asking me to fill out a short questionnaire with $ expectations, non compete disclosures, license info, etc. Do I get my hopes high that an offer is on its way? Anyone familiar w/this that can shed a light with me... anxiety levels are slowly creeping up as the days go by. Conscious that big pharma bureaucracy might be slowing things down... thanks!",1.0,1.0,,2024-09-17 16:54:15,https://www.fishbowlapp.com/post/interviewing-for-a-glb-mktg-role-with-merck-in-nj-had-hr-screening-11-with-hiring-mgr-and-2-panel-interviews-last-wk-i-got-an,1207
Anxiety,an Assistant Community Director,,Property Management Bowl,8 months,"I have a video interview with Rangewater. I’m having interview anxiety. I’ve never done a video interview before, only in person. What questions will they ask? Any tips?",1.0,1.0,,2024-09-17 16:54:39,https://www.fishbowlapp.com/post/i-have-a-video-interview-with-rangewater-im-having-interview-anxiety-ive-never-done-a-video-interview-before-only-in,1208
Anxiety,a SPD,,Depression/Anxiety Talk,8 months,Has anyone practiced or used somatic therapies or shaking to help with anxiety/depression? If so… results?,2.0,0.0,,2024-09-17 16:55:01,https://www.fishbowlapp.com/post/has-anyone-practiced-or-used-somatic-therapies-or-shaking-to-help-with-anxietydepression-if-so-results,1209
Anxiety,a Product Marketing Manager 1,,Marketing,a year,I've recently been assigned to work with a very toxic VP. This particular VP is newer to the agency and has had difficulty on other accounts before being assigned to my project. Work went from being enjoyable and I was being commended for doing an excellent job to being anxiety inducing. What are my options? Can I request to be moved? I've been here for a while and don't want to quit but I'm at the point I need to figure out something.,1.0,2.0,,2024-09-17 16:55:24,https://www.fishbowlapp.com/post/ive-recently-been-assigned-to-work-with-a-very-toxic-vp-this-particular-vp-is-newer-to-the-agency-and-has-had-difficulty-on-wqg4-5,1210
Anxiety,a Paraprofessional,,ADHD Professionals,a year,"So, I been studying visuals and practicing movements for crisis intervention training. I am excelling in my performance by repeating actions, verbalizing positions, and mastering techniques. I use visuals with concise descriptions to deepen my understanding. This has significantly improved my disengagement skills for the upcoming test. Any suggestions for reducing test anxiety?",3.0,0.0,,2024-09-17 16:55:47,https://www.fishbowlapp.com/post/so-i-been-studying-visuals-and-practicing-movements-for-crisis-intervention-training-i-am-excelling-in-my-performance,1211
Anxiety,a Consultant,,Consulting,2 months,"Does anyone have any experience handling productivity anxiety as a consultant? This article is me to a t, but like... I can't just stop being productive either.",,0.0,,2024-09-17 16:56:10,https://www.fishbowlapp.com/post/does-anyone-have-any-experience-handling-productivity-anxiety-as-a-consultant-this-article-is-me-to-a-t-but-like-i-cant,1212
